Product code,Product label,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
'5503,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning",7756521.0,6878321.0,7255479.0,7192354.0,6168254.0,5823041.0,6561890.0,7718032.0,6849005.0,5697521.0,7449896.0
'5504,"Artificial staple fibres, not carded, combed or otherwise processed for spinning",2013825.0,1886038.0,1654541.0,1611098.0,1557287.0,1777555.0,1873744.0,1898563.0,1877049.0,1658828.0,2366857.0
'5505,"Waste of man-made staple fibres, incl. noils, yarn waste and garnetted stock",351498.0,295375.0,296080.0,249967.0,195207.0,191041.0,218112.0,226686.0,207076.0,149101.0,235448.0
'5506,"Synthetic staple fibres, carded, combed or otherwise processed for spinning",275788.0,269374.0,212154.0,229289.0,251959.0,234429.0,216351.0,243563.0,197927.0,202965.0,224582.0
'5507,"Artificial staple fibres, carded, combed or otherwise processed for spinning",42604.0,38120.0,36005.0,40700.0,31815.0,32443.0,30319.0,37380.0,31180.0,24824.0,28125.0
'5508,"Sewing thread of man-made staple fibres, whether or not put up for retail sale",1035528.0,898672.0,904576.0,870140.0,784164.0,682020.0,661926.0,725961.0,699667.0,603669.0,755077.0
'5509,Yarn of synthetic staple fibres (excluding sewing thread and yarn put up for retail sale),7066667.0,6496257.0,6370697.0,6247806.0,5566654.0,5426669.0,5717786.0,6167135.0,5487499.0,4099029.0,5762190.0
'5510,Yarn of artificial staple fibres (excluding sewing thread and yarn put up for retail sale),1952670.0,1822769.0,1768003.0,1596189.0,1520174.0,1705331.0,1635175.0,1653952.0,1553493.0,1174747.0,1500717.0
'5511,"Yarn of man-made staple fibres, put up for retail sale (excluding sewing thread)",362885.0,382477.0,435300.0,473331.0,384954.0,356086.0,414158.0,394346.0,350194.0,405414.0,510314.0
'5512,Woven fabrics containing >= 85% synthetic staple fibres by weight,3034165.0,2985996.0,3216665.0,3381707.0,3173203.0,2806008.0,2714321.0,2857706.0,2819373.0,2372738.0,2859788.0
'5513,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",3831076.0,3248066.0,3305589.0,3880941.0,3640807.0,2896381.0,2524689.0,2487079.0,2242807.0,1795916.0,2264903.0
'5514,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",1989092.0,1744908.0,1804328.0,1826300.0,1583271.0,1622843.0,1610091.0,1703913.0,1581933.0,1366824.0,1703562.0
'5515,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, other ...",3716275.0,3837157.0,3895405.0,4013727.0,3933864.0,3787620.0,3703823.0,3819509.0,3898550.0,2857412.0,3317186.0
'5516,Woven fabrics of artificial staple fibres,2659874.0,2886744.0,3262926.0,4064251.0,4491737.0,4268013.0,4503423.0,4252106.0,4450544.0,3704684.0,4383430.0
'5601,"""Wadding of textile materials and articles thereof; textile fibres with a length of <= 5 mm ...",2966096.0,2221361.0,2264563.0,2383486.0,2226286.0,2212691.0,2274150.0,2341314.0,2385874.0,2405809.0,2566329.0
'5602,"Felt, whether or not impregnated, coated, covered or laminated, n.e.s.",1142284.0,1059920.0,1241022.0,1322250.0,1146226.0,1130697.0,1195431.0,1233549.0,1210186.0,1126609.0,1378240.0
'5603,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s.",13664646.0,13462420.0,14316894.0,15151927.0,14201350.0,14039513.0,15065147.0,16615815.0,16421466.0,18991325.0,20139730.0
'5604,"Textile-covered rubber thread and cord; textile yarn, strip and the like of heading 5404 and ...",435480.0,463529.0,471668.0,488584.0,496179.0,532970.0,572729.0,631325.0,744664.0,771675.0,855849.0
'5605,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading ...",232643.0,241415.0,262094.0,274144.0,250724.0,241849.0,244044.0,250463.0,263250.0,203727.0,225848.0
'5606,"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ...",623316.0,582285.0,600540.0,605623.0,509600.0,477791.0,487499.0,576155.0,548085.0,481483.0,618322.0
'5607,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, ...",2313901.0,2381626.0,2480751.0,2754705.0,2734245.0,2526750.0,2669986.0,2710311.0,2720576.0,2802421.0,3336505.0
'5608,"Knotted netting of twine, cordage or rope, by the piece or metre; made-up fishing nets and ...",1542797.0,1527955.0,1606244.0,1817517.0,1795217.0,1895598.0,1968070.0,2061774.0,2001796.0,1991984.0,2309569.0
'5609,"Articles of yarn, strip or the like of heading 5404 or 5405, or of twine, cordage, ropes or ...",386945.0,395292.0,463692.0,471137.0,483118.0,469562.0,546819.0,624123.0,643311.0,647430.0,828106.0
'5701,"Carpets and other textile floor coverings, of textile materials, knotted, whether or not made ...",2215623.0,1894218.0,1898826.0,1861382.0,1712041.0,1579898.0,1594501.0,1319018.0,1001512.0,864325.0,1018123.0
'5702,"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made ...",4210523.0,4523363.0,4810397.0,5042473.0,4467095.0,4334603.0,4743485.0,5034087.0,5053137.0,5092514.0,6280476.0
'5703,"""Carpets and other textile floor coverings, tufted """"needle punched"""", whether or not made ...",6461827.0,6442586.0,6759737.0,7217502.0,6797768.0,6894788.0,7194284.0,7571584.0,7202624.0,6588655.0,7782003.0
'5704,"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up",820372.0,773516.0,775042.0,821154.0,624814.0,667486.0,753840.0,771692.0,682999.0,551978.0,623267.0
'5705,"""Carpets and other textile floor coverings, whether or not made up (excluding knotted, woven ...",1818129.0,1680379.0,1758920.0,1754502.0,1531002.0,1510707.0,1629056.0,1747526.0,1850226.0,1977757.0,2713762.0
'5801,Woven pile fabrics and chenille fabrics (excluding terry towelling and similar woven terry ...,3103791.0,2920093.0,2917015.0,2751688.0,2307443.0,2155441.0,2130187.0,2273478.0,2338241.0,1870396.0,2279475.0
'5802,"Terry towelling and similar woven terry fabrics, tufted textile fabrics (excluding narrow woven ...",268937.0,261222.0,238812.0,151166.0,182237.0,131380.0,123654.0,131134.0,124394.0,106090.0,124922.0
'5803,Gauze (excluding narrow woven fabrics of heading 5806),56937.0,62060.0,81361.0,122543.0,86170.0,57329.0,42602.0,46116.0,48275.0,43407.0,61731.0
'5804,"Tulles and other net fabrics (excluding woven, knitted or crocheted fabrics); lace in the piece, ...",1571283.0,1717886.0,1840171.0,2074702.0,2010854.0,2005013.0,1845685.0,1781280.0,1678303.0,1295679.0,1650009.0
'5805,"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked ...",15371.0,12856.0,21266.0,29138.0,46889.0,46325.0,44874.0,45915.0,31516.0,22158.0,21543.0
'5806,"""Narrow woven fabrics of textile materials, with a width of <= 30 cm (excluding labels, badges ...",3499234.0,3403651.0,3675135.0,3815878.0,3740085.0,3843335.0,4194808.0,4561738.0,4504573.0,3753013.0,4697571.0
'5807,"Labels, badges and similar articles, of textile materials, in the piece, in strips or cut to ...",1234589.0,1227918.0,1322359.0,1384117.0,1321336.0,1277808.0,1302608.0,1360440.0,1330806.0,1058798.0,1395541.0
'5808,"Braids of textile materials, in the piece; ornamental trimmings of textile materials, in the ...",579701.0,526340.0,570427.0,537568.0,478118.0,466366.0,472166.0,462112.0,460694.0,397188.0,505118.0
'5809,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 5605, of a kind ...",31239.0,29825.0,26671.0,26722.0,24009.0,33726.0,30652.0,25409.0,21455.0,21382.0,18921.0
'5810,"Embroidery on a textile fabric ground, in the piece, in strips or in motifs",2082697.0,2164400.0,2283537.0,2322675.0,1984106.0,1834190.0,1918726.0,1894352.0,1859328.0,1265341.0,1740737.0
'5811,"Quilted textile products in the piece, composed of one or more layers of textile materials ...",390891.0,340015.0,333975.0,356011.0,404910.0,268018.0,236818.0,220311.0,216662.0,184108.0,230494.0
'5901,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers ...",507121.0,476247.0,503403.0,571550.0,499839.0,497310.0,487936.0,573382.0,559093.0,567248.0,612773.0
'5902,"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ...",3494830.0,3210642.0,3063064.0,3036008.0,2668148.0,2584926.0,2768743.0,3022577.0,2806185.0,2148796.0,3306729.0
'5903,"Textile fabrics impregnated, coated, covered or laminated with plastics (excluding tyre cord ...",13211416.0,12470281.0,13063768.0,13500183.0,12547785.0,12399344.0,13280726.0,13894924.0,13296201.0,11336033.0,14317400.0
'5904,"Linoleum, whether or not cut to shape; floor coverings consisting of a coating or covering ...",247821.0,223658.0,234072.0,221080.0,172563.0,181349.0,200642.0,183226.0,153749.0,161755.0,169083.0
'5905,Textile wallcoverings,124514.0,104303.0,97088.0,112628.0,103147.0,106256.0,116848.0,110303.0,108322.0,101218.0,129234.0
'5906,Rubberised textile fabrics (excluding tyre cord fabric of high-tenacity yarn of nylon or other ...,1475398.0,1449116.0,1469641.0,1439489.0,1283615.0,1322412.0,1460838.0,1567838.0,1482388.0,1405178.0,1719534.0
'5907,"Impregnated, coated or covered textile fabrics; painted canvas being theatrical scenery, studio ...",913165.0,835161.0,969992.0,981556.0,795813.0,758503.0,788205.0,860538.0,892543.0,737884.0,951747.0
'5908,"Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; ...",47676.0,46292.0,51331.0,46797.0,43444.0,41038.0,40102.0,40919.0,39430.0,42098.0,56532.0
'5909,"Textile hosepiping and similar textile tubing, whether or not impregnated or coated, with or ...",379861.0,398518.0,451395.0,486920.0,405543.0,385685.0,412850.0,434075.0,376101.0,344624.0,391114.0
'5910,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, ...",466564.0,481917.0,473790.0,508196.0,468089.0,555297.0,558815.0,609928.0,592681.0,579696.0,723017.0
'5911,"Textile products and articles, for technical use, specified in Note 7 to chapter 59",4639587.0,4432676.0,4578673.0,4934066.0,4548329.0,4601255.0,4870582.0,5162940.0,5092523.0,4997582.0,5705321.0
'6001,"""Pile fabrics, incl. """"long pile"""" fabrics and terry fabrics, knitted or crocheted""",4419988.0,4182513.0,4432883.0,4588036.0,4513513.0,4336127.0,4903584.0,5431739.0,5704790.0,5223570.0,7359427.0
'6002,"""Knitted or crocheted fabrics, of a width <= 30 cm, containing by weight >= 5% of elastomeric ...",505809.0,442320.0,461646.0,459281.0,471503.0,480208.0,444968.0,453162.0,438757.0,432572.0,522594.0
'6003,"""Knitted or crocheted fabrics, of a width <= 30 cm (excluding those containing by weight >= ...",272062.0,243365.0,252286.0,265489.0,229285.0,224410.0,245201.0,247633.0,255590.0,317646.0,360167.0
'6004,"""Knitted or crocheted fabrics, of a width > 30 cm, containing by weight >= 5% of elastomeric ...",6762232.0,6676547.0,7444895.0,7631089.0,7264193.0,7081691.0,7648969.0,7873923.0,7632910.0,6790624.0,9704388.0
'6005,"""Warp knit fabrics """"incl. those made on galloon knitting machines"""", of a width of > 30 cm ...",3253133.0,3306013.0,3599467.0,3876561.0,3792681.0,3648529.0,3627103.0,3719502.0,3508275.0,3128162.0,3808171.0
'6006,"""Fabrics, knitted or crocheted, of a width of > 30 cm (excluding warp knit fabrics """"incl. ...",15462431.0,15378729.0,16555952.0,17165746.0,16996633.0,16820493.0,18257419.0,19225708.0,18881997.0,15779048.0,21017277.0
'6101,"Men's or boys' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ...",1761315.0,1717767.0,1892558.0,2148105.0,2312359.0,2150965.0,2293184.0,2521685.0,2537639.0,2136399.0,2673639.0
'6102,"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ...",2642174.0,2189457.0,2162548.0,2616480.0,2814569.0,2809876.0,2947948.0,3293010.0,3465139.0,2966612.0,3797671.0
'6103,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ...",13248911.0,14959540.0,17152699.0,14909566.0,13939838.0,13278504.0,13593201.0,14129101.0,13264945.0,12321656.0,17075350.0
'6104,"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, ...",33430163.0,39447552.0,44912447.0,42138453.0,36806024.0,35129382.0,35611861.0,36798236.0,35768309.0,32532824.0,44996550.0
'6105,"Men's or boys' shirts, knitted or crocheted (excluding nightshirts, T-shirts, singlets and ...",9056522.0,8334854.0,8742665.0,8942959.0,7880709.0,7809731.0,8077310.0,8523820.0,8505369.0,6724029.0,7622451.0
'6106,"Women's or girls' blouses, shirts and shirt-blouses, knitted or crocheted (excluding T-shirts ...",5880969.0,5676516.0,5679193.0,5730880.0,4912721.0,4886267.0,4779234.0,4865297.0,4381731.0,3581438.0,4166232.0
'6107,"Men's or boys' underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar ...",5548241.0,5466830.0,6208311.0,6798374.0,6488967.0,6687884.0,6998519.0,7290089.0,7309927.0,6920698.0,9322479.0
'6108,"Women's or girls' slips, petticoats, briefs, panties, nightdresses, pyjamas, négligés, bathrobes, ...",10917589.0,10508833.0,11753446.0,13023012.0,12351906.0,12378366.0,12283797.0,12994979.0,13010257.0,12244190.0,16725534.0
'6109,"T-shirts, singlets and other vests, knitted or crocheted",39817631.0,39291697.0,42106383.0,45708679.0,43781600.0,43099302.0,44694504.0,47532395.0,47143288.0,40748197.0,50053949.0
'6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted (excluding ...",49806503.0,47271814.0,49855525.0,53697073.0,48149037.0,47734737.0,49900086.0,55192692.0,57362052.0,51106360.0,64190478.0
'6111,"Babies' garments and clothing accessories, knitted or crocheted (excluding hats)",5885402.0,5557454.0,6238952.0,7222795.0,6441703.0,7054745.0,7412944.0,7685613.0,7491252.0,6871470.0,8833494.0
'6112,"Track-suits, ski-suits and swimwear, knitted or crocheted",4547631.0,4247432.0,4553334.0,4838870.0,4456105.0,4515311.0,4792268.0,5238126.0,5305076.0,4466240.0,5865704.0
'6113,"Garments, knitted or crocheted, rubberised or impregnated, coated or covered with plastics ...",900663.0,1191413.0,974790.0,1083882.0,964275.0,1098520.0,1118908.0,1156971.0,1289332.0,1288551.0,1570042.0
'6114,"Special garments for professional, sporting or other purposes, n.e.s., knitted or crocheted",5173123.0,5264768.0,5783509.0,6691029.0,6603760.0,6994414.0,7436497.0,8446151.0,8729402.0,7666048.0,10443920.0
'6115,"Pantyhose, tights, stockings, socks and other hosiery, incl. graduated compression hosiery ...",13136661.0,12816694.0,13899954.0,14152237.0,12689831.0,12255624.0,13234048.0,14037294.0,14064420.0,12129459.0,14855920.0
'6116,"Gloves, mittens and mitts, knitted or crocheted (excluding for babies)",3878589.0,3785858.0,4027221.0,4393261.0,4227509.0,4203744.0,4691536.0,5255361.0,5218551.0,4805251.0,5733818.0
'6117,"Made-up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments ...",2951798.0,2882738.0,3120382.0,3367548.0,3285195.0,3151366.0,3144091.0,3336593.0,3326696.0,3240962.0,3705100.0
'6201,"Men's or boys' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ...",11787189.0,11441127.0,13087176.0,14284074.0,12750920.0,13121705.0,14642626.0,16659621.0,16604166.0,13838494.0,16794688.0
'6202,"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ...",14303657.0,12986394.0,15100628.0,17715487.0,16091918.0,15897703.0,19127712.0,20048806.0,19380049.0,16423788.0,20676776.0
'6203,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ...",43941226.0,42822966.0,44891866.0,50243725.0,48185062.0,47259530.0,48415146.0,51321146.0,51740086.0,40767816.0,46785984.0
'6204,"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, ...",53867776.0,53029273.0,56392466.0,65693235.0,63097973.0,62572702.0,64050943.0,66969732.0,67799711.0,57891978.0,72095696.0
'6205,"Men's or boys' shirts (excluding knitted or crocheted, nightshirts, singlets and other vests)",15074699.0,14938964.0,15054746.0,16272040.0,15147189.0,14994643.0,14701727.0,14809472.0,14266089.0,10168829.0,10463096.0
'6206,"Women's or girls' blouses, shirts and shirt-blouses (excluding knitted or crocheted and vests)",11720176.0,11517929.0,12964195.0,13838602.0,13140048.0,13039431.0,13641021.0,13942913.0,12637631.0,9725207.0,11227851.0
'6207,"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, ...",1541850.0,1404132.0,1371580.0,1508815.0,1425161.0,1340439.0,1331651.0,1399874.0,1343972.0,1132908.0,1474654.0
'6208,"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, ...",2368004.0,2149309.0,2337521.0,2608945.0,2572846.0,2440110.0,2368284.0,2484635.0,2435967.0,2147649.0,2991815.0
'6209,Babies' garments and clothing accessories of textile materials (excluding knitted or crocheted ...,2391977.0,2113963.0,2276103.0,2875020.0,2263407.0,2414259.0,2430848.0,2466183.0,2332094.0,1922130.0,2159212.0
'6210,"Garments made up of felt or nonwovens, whether or not impregnated, coated, covered or laminated; ...",10938063.0,10505724.0,11773767.0,12446181.0,9998890.0,9573769.0,9857762.0,10310778.0,10368785.0,22188782.0,13197019.0
'6211,"Tracksuits, ski suits, swimwear and other garments, n.e.s. (excluding knitted or crocheted)",10440589.0,10267184.0,10953386.0,12153653.0,11771834.0,11838509.0,12307470.0,13139290.0,14200356.0,12113001.0,14033847.0
'6212,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, ...",10032376.0,9998681.0,10816975.0,11911927.0,11458109.0,11549966.0,11791598.0,12191525.0,11699323.0,10326182.0,13211410.0
'6213,"Handkerchiefs, of which no side exceeds 60 cm (excluding knitted or crocheted)",220633.0,253004.0,279711.0,264419.0,222944.0,232030.0,229188.0,213989.0,197136.0,160574.0,135494.0
'6214,"Shawls, scarves, mufflers, mantillas, veils and similar articles (excluding knitted or crocheted)",4388281.0,4585798.0,5296696.0,5399753.0,4919498.0,4719330.0,4436428.0,4349110.0,4224352.0,3099126.0,3256600.0
'6215,"Ties, bow ties and cravats of textile materials (excluding knitted or crocheted)",1072370.0,984450.0,1038188.0,979669.0,842451.0,771432.0,736708.0,694054.0,609985.0,327476.0,354853.0
'6216,"Gloves, mittens and mitts, of all types of textile materials (excluding knitted or crocheted ...",1018471.0,961776.0,977319.0,1083109.0,1037517.0,974927.0,988969.0,1089417.0,1100717.0,963705.0,1167108.0
'6217,"Made-up clothing accessories and parts of garments or clothing accessories, of all types of ...",2485695.0,2501747.0,2550272.0,2627723.0,2549827.0,2504152.0,2705957.0,2817052.0,2576842.0,2357084.0,2999897.0
'6301,"Blankets and travelling rugs of all types of textile materials (excluding table covers, bedspreads ...",4063173.0,4470657.0,4872321.0,5395885.0,4820579.0,4491633.0,4853590.0,4889866.0,4976725.0,4374993.0,5771024.0
'6302,"Bedlinen, table linen, toilet linen and kitchen linen of all types of textile materials (excluding ...",19790523.0,18901117.0,20863784.0,21707493.0,19384446.0,19683014.0,19827938.0,20757865.0,20138611.0,19057229.0,24797975.0
'6303,"Curtains, incl. drapes, and interior blinds; curtain or bed valances of all types of textile ...",4287119.0,4170451.0,4546349.0,4886630.0,4526843.0,4431432.0,4716731.0,4918956.0,5082160.0,5283147.0,6472463.0
'6304,"Articles for interior furnishing, of all types of textile materials (excluding blankets and ...",4682110.0,4942607.0,5861078.0,5684987.0,5032198.0,4644408.0,4988830.0,5294070.0,5241689.0,5150072.0,6393956.0
'6305,"Sacks and bags, of a kind used for the packing of goods, of all types of textile materials",4694341.0,4744810.0,5154998.0,6091077.0,5194220.0,5077229.0,5335252.0,5824853.0,5514281.0,5249062.0,6642934.0
'6306,"Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping ...",3850619.0,3761897.0,3974586.0,4335616.0,4306266.0,4369320.0,4707340.0,5110769.0,5207132.0,5548930.0,7691435.0
'6307,"Made-up articles of textile materials, incl. dress patterns, n.e.s.",10002949.0,10548707.0,11856738.0,12970902.0,12907308.0,13082687.0,13805632.0,14818662.0,15386727.0,73483178.0,27401428.0
'6308,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into ...",96162.0,100741.0,108361.0,122384.0,101852.0,92947.0,100446.0,109268.0,91977.0,94945.0,110894.0
'6309,"Worn clothing and clothing accessories, blankets and travelling rugs, household linen and articles ...",3894543.0,4114823.0,4419144.0,4516657.0,4063632.0,3882383.0,4319059.0,4430639.0,4517239.0,4050378.0,5470862.0
'6310,"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ...",622688.0,741422.0,670720.0,701349.0,592902.0,581783.0,616329.0,501949.0,495224.0,469593.0,606647.0
'6401,"Waterproof footwear with outer soles and uppers of rubber or of plastics, the uppers of which ...",1599389.0,1388178.0,1631412.0,1816829.0,1538804.0,1414847.0,1492648.0,1597218.0,1570691.0,1393436.0,1892959.0
'6402,Footwear with outer soles and uppers of rubber or plastics (excluding waterproof footwear of ...,29349282.0,29624012.0,34155519.0,40142953.0,37403332.0,35038386.0,35844468.0,35146845.0,36817708.0,31229990.0,39991978.0
'6403,"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ...",52629304.0,51065280.0,55194952.0,58476820.0,51774606.0,48942292.0,51072437.0,54031570.0,54489671.0,46213455.0,53478510.0
'6404,"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ...",16700980.0,18560179.0,21919576.0,26707597.0,29563615.0,32747658.0,37712958.0,41524552.0,42878086.0,38037548.0,45178799.0
'6405,"Footwear with outer soles of rubber or plastics, with uppers other than rubber, plastics, leather ...",5356128.0,8716749.0,6272395.0,5138787.0,4447613.0,3863278.0,3744697.0,3778478.0,3619838.0,2949739.0,3521387.0
'6406,"Parts of footwear, incl. uppers whether or not attached to soles other than outer soles; removable ...",8428421.0,7945103.0,8567287.0,8712487.0,7964372.0,8124039.0,8697109.0,9030617.0,9027574.0,7594084.0,9380198.0
'6501,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux ...",38216.0,44265.0,44236.0,47921.0,47096.0,46635.0,46724.0,49540.0,51560.0,42300.0,77448.0
'6502,"Hat-shapes, plaited or made by assembling strips of any material (excluding blocked to shape, ...",23124.0,16765.0,20150.0,21041.0,23632.0,23042.0,19965.0,17849.0,21367.0,15882.0,20371.0
'6504,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not ...",332269.0,362752.0,357597.0,387629.0,440484.0,476879.0,412223.0,449850.0,442999.0,334446.0,393073.0
'6505,"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile ...",4263021.0,4121533.0,4531887.0,5028160.0,4798348.0,4975664.0,5145025.0,5577122.0,5698099.0,4912659.0,6632692.0
'6506,"Headgear, whether or not lined or trimmed, n.e.s.",2374031.0,2568744.0,2883277.0,3227934.0,3167884.0,3180638.0,3395886.0,3724952.0,3875100.0,4087967.0,5244870.0
'6507,"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear ...",358110.0,471186.0,555442.0,324794.0,336284.0,320270.0,292480.0,286867.0,312819.0,314568.0,399772.0
'6601,"Umbrellas and sun umbrellas, incl. walking-stick umbrellas, garden umbrellas and similar umbrellas ...",3203735.0,3103806.0,3226025.0,3465038.0,3342536.0,3056203.0,2932334.0,3017210.0,3084585.0,2579138.0,3261926.0
'6602,"Walking sticks, seat-sticks, whips, riding-crops and the like (excluding measure walking sticks, ...",168619.0,186596.0,221629.0,214417.0,207633.0,184090.0,198413.0,215820.0,235214.0,221909.0,328716.0
'6603,"Parts, trimmings and accessories for umbrellas and sun umbrellas of heading 6601 or for walking ...",337287.0,257694.0,291291.0,322970.0,297933.0,275599.0,277220.0,354025.0,393090.0,359338.0,432422.0
'6701,"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down ...",150273.0,150915.0,175722.0,154085.0,105547.0,102944.0,112845.0,130985.0,158365.0,138849.0,121418.0
'6702,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",2622717.0,3030528.0,3184105.0,3167592.0,3473208.0,2902081.0,3757319.0,4273687.0,5335259.0,5417397.0,7957206.0
'6703,"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ...",428450.0,500649.0,605140.0,609081.0,612801.0,494831.0,500266.0,491830.0,523568.0,556246.0,1043114.0
'6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair ...",2962801.0,3474183.0,3922898.0,4678151.0,4635222.0,3825591.0,3778682.0,4428895.0,4747662.0,4624927.0,6882361.0
'6801,"Setts, curbstones and flagstones, of natural stone (excluding slate)",529729.0,510641.0,566438.0,698011.0,591018.0,603870.0,633707.0,666767.0,657007.0,933029.0,850254.0
'6802,"Monumental or building stone, natural (excluding slate), worked, and articles; mosaic cubes ...",11405010.0,12228071.0,13883210.0,14324242.0,14561317.0,13315253.0,12090462.0,12266656.0,11512841.0,11680115.0,12981382.0
'6803,"Worked slate and articles of slate or of agglomerated slate (excluding slate granules, chippings ...",749151.0,682810.0,693045.0,691666.0,610764.0,628561.0,591239.0,601679.0,597879.0,627350.0,761057.0
'6804,"Millstones, grindstones, grinding wheels and the like, without frameworks, for milling, grinding, ...",4023432.0,3963842.0,4107613.0,4582555.0,4140701.0,4220078.0,4632493.0,4935427.0,4666290.0,4440487.0,5569467.0
'6805,"Natural or artificial abrasive powder or grain, on a base of textile material, paper, paperboard ...",4046773.0,4047432.0,4154597.0,4364190.0,4031115.0,4236536.0,4548865.0,4744340.0,4478101.0,4580410.0,5463796.0
'6806,"Slag-wool, rock-wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed ...",3891618.0,3941133.0,4194179.0,4394668.0,3787233.0,4007409.0,4402711.0,4898858.0,4760523.0,4418594.0,5389681.0
'6807,"Articles of asphalt or of similar materials, e.g. petroleum bitumen or coal tar pitch",2341205.0,2498780.0,2499036.0,2384869.0,2038103.0,2015342.0,2103048.0,2196935.0,2015092.0,1985526.0,2353807.0
'6808,"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, ...",400611.0,401851.0,419324.0,473884.0,449832.0,421424.0,441864.0,536316.0,544120.0,498560.0,513130.0
'6809,Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ...,1715212.0,1799005.0,1909639.0,1979036.0,1887376.0,1893980.0,1852717.0,2019165.0,1946672.0,1973963.0,2352309.0
'6810,"Articles of cement, concrete or artificial stone, whether or not reinforced",5786762.0,6093648.0,7696404.0,8012707.0,8450232.0,8151821.0,9782321.0,10822035.0,10808403.0,10952421.0,14134314.0
'6811,"Articles of asbestos-cement, cellulose fibre-cement or the like",1082786.0,1083391.0,1107041.0,1188478.0,1124112.0,1110220.0,1216174.0,1258387.0,1281933.0,1246156.0,1583963.0
'6812,Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ...,108148.0,123507.0,126688.0,134212.0,99947.0,120920.0,225999.0,119779.0,92941.0,79720.0,100138.0
'6813,"Friction material and articles thereof, e.g., sheets, rolls, strips, segments, discs, washers, ...",1518273.0,1615170.0,1577843.0,1656821.0,1493995.0,1445335.0,1471271.0,1436957.0,1308438.0,1125632.0,1376804.0
'6814,"Worked mica and articles of mica, incl. agglomerated or reconstituted mica, whether or not ...",338264.0,328268.0,308817.0,324290.0,281655.0,276558.0,294026.0,296960.0,296533.0,264485.0,330895.0
'6815,"Articles of stone or of other mineral substances, incl. carbon fibres, articles of carbon fibres ...",5447713.0,5236052.0,5557251.0,6680296.0,6416545.0,6642519.0,7064411.0,8545465.0,8627094.0,7471248.0,8822505.0
