,period,reporterCode,flowCode,partnerCode,partner2Code,cmdCode,cifvalue,fobvalue,primaryValue
1162,2022,792,X,0,0,9113,0.0,1295781.0,1295781.0
1163,2022,792,X,0,0,9114,0.0,155120.0,155120.0
1164,2022,792,X,0,0,9201,0.0,93771.0,93771.0
1165,2022,792,X,0,0,9202,0.0,1337032.0,1337032.0
1166,2022,792,X,0,0,9205,0.0,228078.0,228078.0
1167,2022,792,X,0,0,9206,0.0,12512151.0,12512151.0
1168,2022,792,X,0,0,9207,0.0,1137835.0,1137835.0
1169,2022,792,X,0,0,9208,0.0,93221.0,93221.0
1170,2022,792,X,0,0,9209,0.0,1097243.0,1097243.0
1171,2022,792,X,0,0,9302,0.0,128712518.0,128712518.0
1172,2022,792,X,0,0,9303,0.0,304951036.0,304951036.0
1173,2022,792,X,0,0,9304,0.0,30266008.0,30266008.0
1174,2022,792,X,0,0,9305,0.0,52753398.0,52753398.0
1175,2022,792,X,0,0,9306,0.0,158266883.0,158266883.0
1176,2022,792,X,0,0,9307,0.0,379034.0,379034.0
1177,2022,792,X,0,0,9401,0.0,1623956120.0,1623956120.0
1178,2022,792,X,0,0,9402,0.0,115680454.0,115680454.0
1179,2022,792,X,0,0,9403,0.0,2472474136.0,2472474136.0
1180,2022,792,X,0,0,9404,0.0,420107431.0,420107431.0
1181,2022,792,X,0,0,9405,0.0,332884132.0,332884132.0
1182,2022,792,X,0,0,9406,0.0,295624646.0,295624646.0
1183,2022,792,X,0,0,9503,0.0,108683098.0,108683098.0
1184,2022,792,X,0,0,9504,0.0,14575628.0,14575628.0
1185,2022,792,X,0,0,9505,0.0,5822598.0,5822598.0
1186,2022,792,X,0,0,9506,0.0,69819862.0,69819862.0
1187,2022,792,X,0,0,9507,0.0,1019808.0,1019808.0
1188,2022,792,X,0,0,9508,0.0,40863354.0,40863354.0
1189,2022,792,X,0,0,9601,0.0,46099.0,46099.0
1190,2022,792,X,0,0,9602,0.0,1364508.0,1364508.0
1191,2022,792,X,0,0,9603,0.0,84493264.0,84493264.0
1192,2022,792,X,0,0,9604,0.0,302031.0,302031.0
1193,2022,792,X,0,0,9605,0.0,18873295.0,18873295.0
1194,2022,792,X,0,0,9606,0.0,44700314.0,44700314.0
1195,2022,792,X,0,0,9607,0.0,50755563.0,50755563.0
1196,2022,792,X,0,0,9608,0.0,13825996.0,13825996.0
1197,2022,792,X,0,0,9609,0.0,4965175.0,4965175.0
1198,2022,792,X,0,0,9610,0.0,5971609.0,5971609.0
1199,2022,792,X,0,0,9611,0.0,2298318.0,2298318.0
1200,2022,792,X,0,0,9612,0.0,3518489.0,3518489.0
1201,2022,792,X,0,0,9613,0.0,8060859.0,8060859.0
1202,2022,792,X,0,0,9614,0.0,9632093.0,9632093.0
1203,2022,792,X,0,0,9615,0.0,3766683.0,3766683.0
1204,2022,792,X,0,0,9616,0.0,2667329.0,2667329.0
1205,2022,792,X,0,0,9617,0.0,6060229.0,6060229.0
1206,2022,792,X,0,0,9618,0.0,10163579.0,10163579.0
1207,2022,792,X,0,0,9619,0.0,876081257.0,876081257.0
1208,2022,792,X,0,0,9620,0.0,557684.0,557684.0
1209,2022,792,X,0,0,9701,0.0,14682450.0,14682450.0
1210,2022,792,X,0,0,9702,0.0,12783.0,12783.0
1211,2022,792,X,0,0,9703,0.0,1584770.0,1584770.0
1212,2022,792,X,0,0,9704,0.0,18245.0,18245.0
1213,2022,792,X,0,0,9705,0.0,367659.0,367659.0
1214,2022,792,X,0,0,9706,0.0,120.0,120.0
1215,2022,792,X,0,0,9999,0.0,4079798395.0,4079798395.0
